artist,beg_1mfcc_mean,beg_1mfcc_std,beg_2mfcc_mean,beg_2mfcc_std,beg_3mfcc_mean,beg_3mfcc_std,beg_4mfcc_mean,beg_4mfcc_std,beg_5mfcc_mean,beg_5mfcc_std,beg_amp1,beg_amp2,beg_amp_max_folded,beg_beat_strength,beg_centroid_mean,beg_centroid_std,beg_flow_mean,beg_flow_std,beg_intrvl_peaks_folded,beg_lowenergy,beg_per1,beg_per2,beg_per_max_folded,beg_per_max_unfolded,beg_pitch_strength,beg_ratio_amp1_amp2,beg_rolloff_mean,beg_rolloff_std,beg_zrc_mean,beg_zrc_std,end_1mfcc_mean,end_1mfcc_std,end_2mfcc_mean,end_2mfcc_std,end_3mfcc_mean,end_3mfcc_std,end_4mfcc_mean,end_4mfcc_std,end_5mfcc_mean,end_5mfcc_std,end_amp1,end_amp2,end_amp_max_folded,end_beat_strength,end_centroid_mean,end_centroid_std,end_flow_mean,end_flow_std,end_intrvl_peaks_folded,end_lowenergy,end_per1,end_per2,end_per_max_folded,end_per_max_unfolded,end_pitch_strength,end_ratio_amp1_amp2,end_rolloff_mean,end_rolloff_std,end_zrc_mean,end_zrc_std,mid_1mfcc_mean,mid_1mfcc_std,mid_2mfcc_mean,mid_2mfcc_std,mid_3mfcc_mean,mid_3mfcc_std,mid_4mfcc_mean,mid_4mfcc_std,mid_5mfcc_mean,mid_5mfcc_std,mid_amp1,mid_amp2,mid_amp_max_folded,mid_beat_strength,mid_centroid_mean,mid_centroid_std,mid_flow_mean,mid_flow_std,mid_intrvl_peaks_folded,mid_lowenergy,mid_per1,mid_per2,mid_per_max_folded,mid_per_max_unfolded,mid_pitch_strength,mid_ratio_amp1_amp2,mid_rolloff_mean,mid_rolloff_std,mid_zrc_mean,mid_zrc_std,song,freq_fin,weights_fin
Rihanna,841.081468987,108.17943982,139.118415306,39.5066825488,-20.473233095799998,24.254523191500002,23.7125088427,21.922512538499998,-11.5684913066,15.0395072094,0.179154416217,0.152066273429,961461490.0,403645176.733,4715.94238281,500.513793945,2.07515048981,0.07225717604160001,1,0.479999989271,199,87,8,71.0740391623,5414074271.0,0.848800027595,162192.859375,9934.88378906,0.0587524324656,0.00327282515354,954.488394579,120.238841264,125.093055816,27.1413092519,-20.285221837,17.5036547695,25.981408519899997,17.233158797,-11.4546084993,11.6408700379,0.366117204552,0.229193225093,1621384973.0,1326278524.12,3427.96508789,32.6521186829,1.9973864555400005,0.0114132268354,2,0.479999989271,161,120,5,70.2886024245,12452495469.0,0.626010529534,119285.07031199998,843.079711914,0.0650015622377,0.003664562013,927.69286186,66.1008799457,147.98187101,36.2442584988,-19.5950677201,21.4185285297,35.2773394611,14.272158946500001,-7.30534165493,11.126316854,0.166259047498,0.09318422723989997,1335760275.0,447937827.075,4305.83886719,48.24691009520001,2.100867033,0.014190451242,1,0.600000023842,96,80,8,71.55592468,9076554842.0,0.5604761283199999,153735.59375,1777.40979004,0.0470930710435,0.00213507772423,Numb Ft. Eminem,pop,pop
Rihanna,857.869735493,82.6418203424,131.11345462,42.944134737199995,6.21262223508,36.699569020700004,31.3761003,22.600044221100006,-5.6421197409,20.736566276199998,0.4224730609920001,0.117298392929,1604298144.0,1939025502.48,3898.54345703,513.375488281,1.89635908604,0.08895402401689999,8,0.600000023842,167,125,10,58.21540003,9364145674.0,0.27764703542,146244.796875,16736.580078100003,0.054737213999,0.0067574349232,824.972525335,109.926959184,132.84255540700002,45.9050811413,22.9519020535,40.3566112111,28.125965415,23.394565719299997,-5.149893196640001,16.265137738299998,0.391972315105,0.19647941103100006,2774430038.0,1458603996.48,3364.9375,95.9489898682,2.1039903163900004,0.04854125157,1,0.519999980927,167,125,10,82.343301808,11759215829.0,0.501258388564,133627.0,2443.41137695,0.034951474517599994,0.005410571582619999,848.386693059,91.1529879766,130.157571367,41.198430293899996,16.7343872606,44.377916068299996,31.7627416729,23.1042191955,-6.9886206602,17.220366499,0.366210059799,0.231427962015,1876210444.0,1502893422.73,3593.8449706999995,421.301086426,1.98313987255,0.117640800774,8,0.600000023842,167,125,10,75.2964237108,10051194646.0,0.631954136219,141007.0625,12140.6552734,0.0464575476944,0.0106897205114,Pour It Up,pop,pop
Rihanna,844.761660501,60.565343233,171.198492647,34.5318521836,22.706340860700003,26.477250089899997,18.6703977956,23.5735212325,-11.129977943499998,18.9419128779,0.365378139739,0.0807168727555,956689022.0,569033765.959,3456.01977539,200.450286865,2.20340776443,0.0868238508701,1,0.479999989271,113,112,1,72.0247594562,6288465353.0,0.220913251168,121831.53125,9000.17773438,0.0444562360644,0.005392030812800001,849.34949581,115.54821754700001,115.930923671,37.9768379058,14.3087781454,24.6203520767,30.767882221500006,18.8733887995,-15.7849975481,14.875351885899999,0.307893784028,0.231422547184,1090458412.0,1050464300.79,4053.41870117,263.796905518,2.2062573432900003,0.0345400199294,1,0.40000000596,128,124,2,74.1955128873,6509389478.0,0.751631111731,146557.734375,9654.52832031,0.0676235854626,0.007419750560080002,963.259470811,38.3695631866,122.56770017299999,21.3098288048,2.68660711342,23.1777658302,39.1861278085,17.8427757182,-18.8993957867,12.2899985748,0.428690449271,0.231911007985,2089935180.0,2371548476.17,4379.24316406,92.04870605469999,2.1435160636900004,0.0233099237084,1,0.519999980927,124,112,1,76.6125846572,14791898794.0,0.540975448319,161976.9375,1731.92260742,0.0779904276133,0.003272718284280001,Loveeeee Song,pop,pop
Rihanna,859.933077864,119.58780145899999,158.477004066,32.7512801253,5.97787715466,34.9677281338,22.259649141500002,15.065854625,-4.89765226677,12.696654728399999,0.353916710008,0.333749516316,1494634962.0,1274504462.81,2802.46655273,546.646911621,1.98513114452,0.0111814392731,2,0.519999980927,186,173,9,69.1176381004,9539216197.0,0.94301711922,89678.796875,23072.1855469,0.038404535502199987,0.00975263211876,968.4324786130001,128.227919644,111.819870381,28.946649669899998,-24.6127800702,20.3447945626,32.6493932354,15.4356580785,-15.5779068503,12.335622705,0.471065076407,0.235597695916,2335506008.0,1968411606.07,3895.03735352,35.4241714478,1.96146988869,0.0136541789398,11,0.360000014305,151,121,0,84.3033360191,15743328999.0,0.500138319981,131742.203125,1440.1529541,0.067607358098,0.00196295115165,891.7555983889999,58.872372313999996,143.682658931,25.332271921700002,-5.48715889944,16.9331057878,33.3867092342,15.2165172856,-6.425190014019999,12.337678467,0.355595053073,0.31492659049800004,3813006847.0,784861743.229,2923.64526367,68.3378982544,1.92911076546,0.0248282067478,9,0.159999996424,152,151,9,69.0785141504,20212161253.0,0.885632653708,113760.265625,4558.29931641,0.0205108597875,0.00306231342256,Jump,pop,pop
Rihanna,930.756921478,76.3478355907,118.19529896799999,24.515206894000002,-29.7112500774,20.0028550515,39.874673833,17.1806177875,-12.887164200499999,18.2657076079,0.224093338302,0.173562765008,1442882664.0,495370519.312,4076.0402832,71.8257980347,2.02568435669,0.00239176140167,9,0.439999997616,162,121,10,58.21540003,9706978871.0,0.7745110422429999,137010.859375,2363.34204102,0.08995998650789999,0.00729352422059,937.456713814,137.295133999,103.084633333,41.7466483201,-26.4380799029,21.3926657224,28.3156713389,15.7253274231,-11.2279967955,14.798174514500001,0.210316893599,0.194958235813,1860226990.0,1240822044.93,4428.22070312,215.78715515099998,1.90830612183,0.0478959493339,1,0.360000014305,162,121,8,80.17400744300001,11461970422.0,0.926973732241,149388.0,6370.02587891,0.0836786106229,0.0128955524415,1002.56565983,39.192873932800005,91.29190800379999,21.5507457398,-24.5020758281,23.3034444263,34.6090784056,16.1018917355,-17.8219703169,12.6325279349,0.306699946289,0.228637232189,2039090812.0,595973174.467,4691.44921875,185.794265747,1.90093767643,0.0319688543677,7,0.479999989271,195,194,1,58.21540003,15549747482.0,0.7454752925660001,156781.671875,5885.08886719,0.0974560827017,0.00422397302464,Right Now,pop,pop
Rihanna,807.2867324819998,75.96970219810001,197.137160815,39.7393573231,19.5612355307,24.465331764400002,4.88036475316,30.387804474099998,-7.54910914855,18.6830478459,0.278730355876,0.22623041951,1318323662.0,294001208.208,2427.23950195,405.95883178699995,1.88165128231,0.0290586482733,5,0.519999980927,128,112,5,46.06806007270001,7597174575.0,0.811646147399,87283.3359375,26293.5917969,0.028618795797200006,0.00375153915957,983.447677155,128.01352990700002,101.530739959,27.6499338535,-29.551703400100003,13.8492833828,33.506246949,12.844891439400001,-10.978903419000002,14.291659335899999,0.328691929392,0.248273204711,2766655459.0,634137952.654,4120.91015625,67.860206604,1.85034894943,0.0269927363843,5,0.519999980927,149,112,4,28.7388604941,20102712526.0,0.7553370877399999,135535.40625,2712.42895508,0.0867566615343,0.0031085470691300005,995.145606134,42.752341509699995,108.52071589,23.021536031799997,-22.900043816300002,15.5816531929,41.9846501752,11.0974212105,-17.4751828134,11.180364819400001,0.22321148081,0.207336525441,3341019230.0,458400880.493,4181.59277344,72.8686218262,1.99632489681,0.0296017751098,1,0.6800000071529999,180,112,5,28.331492511,23288060993.0,0.928879306247,139256.859375,1162.0682373,0.077962204814,0.0030299925711,What Now,pop,pop
Rihanna,755.898810171,57.945082495600005,213.631202205,27.1910149245,24.943911360599998,22.1546110249,-17.7677886966,17.8920703906,-3.79384842979,13.2883168753,0.21673825085,0.156905315997,779557212.0,647806606.636,1773.85925293,541.5930175780001,2.03048062325,0.032740868628,3,0.6399999856949999,112,105,7,67.2631788842,4188248726.0,0.7239392003139999,46333.0,15831.955078100002,0.025491155684000004,0.00264904904179,778.416647425,133.479295817,190.708059469,56.009660543900004,23.4606927502,43.31953737439999,20.399780688499998,21.5689594447,4.64768644707,12.934258872200001,1.27244653922,1.05396484553,1569231351.0,47545595.8097,2067.32519531,335.00881958,1.9311481714200005,0.0459208339453,4,0.360000014305,183,168,7,67.2196258034,10124044742.0,0.828297938688,65413.06640619999,18187.9042969,0.0240892916918,0.0059080519713500005,816.934860364,69.754455022,196.347217073,33.822753651599996,16.2133207509,22.0178689047,21.6037224952,23.424234044400002,-19.4123334149,20.7691822322,0.209488135264,0.200251715077,1080784289.0,1265091355.58,2439.5871582,100.7784729,1.96579217911,0.034106843173500004,2,0.5600000023839999,119,111,4,52.4342366731,7557381184.0,0.955909578483,96453.6015625,4080.21118164,0.0284967496991,0.00104968156666,Stay,pop,pop
Rihanna,836.638662727,88.14951786489998,141.84357188200002,36.0970931632,-19.6856740946,25.7980472318,21.6997225665,28.0539520464,0.123472424189,23.6626528802,0.328093278457,0.222990688401,1669576590.0,2796552073.22,2941.81103516,192.84983825700002,2.04159021378,0.027041181922,1,0.5600000023839999,182,136,7,79.2631788842,9764834211.0,0.679656375316,103729.929688,11755.8320312,0.0387254208326,0.00140237528831,856.9613519610001,126.01926443,120.50693212700001,47.07027813569999,-30.292024694400002,23.896232023299998,24.5130425705,24.470215683400003,-11.2033619727,20.1607990348,0.399747007838,0.274939630339,1871932054.0,1415915415.35,3342.28515625,246.24884033200001,2.0321414470700003,0.021950295195,1,0.72000002861,136,102,3,75.3237517994,10156578694.0,0.6877840858059999,119331.60156199998,7663.76757812,0.048997327685400015,0.00143139320426,963.7162643969999,37.0714111024,141.92540001700002,26.188956925,-21.3476741434,19.3326750939,33.1749245357,18.6670651439,-12.024451812899999,13.3207917906,0.34285669071099995,0.328195643022,2729746804.0,5148579008.96,4054.68139648,96.33748626709999,2.09308075905,0.0102224759758,2,0.519999980927,182,136,7,77.3081524331,18105916621.0,0.957238554515,151357.40625,7140.63623047,0.0556273125112,0.0025753355585,Nobodys Business,pop,pop
Rihanna,850.949730113,70.04673626569999,198.346268127,40.923264045100005,-13.7961217099,19.4556378063,27.799047820300004,18.147741694100002,11.943417544,25.566316385700002,0.327044701105,0.317240976248,2315459899.0,595412498.419,3271.43261719,712.684509277,1.8868727684,0.0171590242535,2,0.439999997616,120,119,5,77.3810466061,9538226008.0,0.970023287875,132978.140625,33489.0625,0.0299253221601,0.006039172410959999,886.557686123,132.05976293700002,112.865807975,29.8499243509,-12.1515664738,21.916358375599998,17.1044220131,11.716032065999999,-5.19136496007,11.9949542483,0.411892866455,0.315348531036,1255728663.0,1036297307.64,3612.03320312,95.3296051025,1.96408188343,0.0069873649627,5,0.360000014305,192,120,2,72.8631371386,7907500599.0,0.7656081392,128437.53125,6059.86083984,0.054859660565900005,0.00276291044429,935.142119468,33.083376943400005,160.512199859,27.7460728563,-19.4737670765,16.8786428971,33.559331702,17.0762771145,-11.3434205777,17.5755134249,0.258481704967,0.19993367923,2760817140.0,470267800.054,3832.0090332,223.444595337,1.96171176434,0.048966027796300014,7,0.40000000596,120,119,2,74.2827288929,13826469123.0,0.7734925737,144063.9375,5505.21044922,0.057191029191,0.00390594894998,Your Without Tragedy,pop,pop
Rihanna,923.0766548160001,55.3929334328,156.536429541,33.3905965808,-12.0102736434,16.6855950062,47.2520458486,16.1866034875,-7.18120155491,15.9091948538,0.110496990095,0.0987929979335,2507017410.0,723943929.997,3600.63476562,58.7251205444,2.04771733284,0.03228219226,7,0.519999980927,147,146,8,55.6077144439,20023674097.0,0.8940786337100001,138948.9375,3833.89770508,0.0472884848714,0.00340892910026,848.914250291,130.04977241,158.06840116700002,44.774949459,-3.34306569786,20.2967305227,40.770020126999995,21.0356508023,0.946953034427,19.4513513207,0.460732781742,0.419169079227,1504142075.0,231158162.868,3732.55419922,79.0045471191,2.1004178524,0.0151303857565,2,0.319999992847,147,146,8,70.506370585,12653048078.0,0.909787833291,139669.796875,2778.94116211,0.0413659848273,0.006959240883590001,953.78980783,27.1024623008,149.087038573,22.3285260456,-16.5100640602,15.881398683399999,50.450337705600006,14.187873984300001,-22.370992780599998,10.8072378745,0.273616883821,0.191724077137,3584836851.0,1106351724.82,3457.78735352,105.63674926799999,1.9979377985,0.0111494222656,2,0.600000023842,151,149,8,56.6019976328,20672032680.0,0.700702655699,129627.0,4256.64550781,0.052226755768099986,0.00127513543703,Get It Over With,pop,pop
Rihanna,762.1767464469998,67.79227220279999,178.165795927,44.7572309403,0.01564395846,37.7003096886,8.64775630281,25.6955723752,41.2345864313,19.9550344881,0.447716750409,0.255582606583,2195276965.0,9267031686.92,910.2265625,30.226243972800003,2.01350736618,0.0105798961595,1,0.6399999856949999,170,165,6,81.4849712214,13026999529.0,0.570857816576,32453.5332031,696.7821044919998,0.0266418736428,0.0014402953675,842.9657087730002,99.26867545270001,148.59656240200002,47.0486036088,-16.3428903399,27.8267773881,15.6848241693,25.357718335100003,0.246071950735,24.564595259,0.42534458014,0.261275923628,2573484864.0,8425540833.59,2289.69775391,123.29381561299999,1.9787003994,0.0144824553281,1,0.600000023842,170,165,6,78.3934773175,13664847724.0,0.614268844197,70970.0,3603.08325195,0.041009824723,0.00188152969349,836.414369393,71.8055676859,133.613546074,38.1844713941,-11.2117760979,37.977480739,24.703770612800003,31.242977302699998,11.282216164500001,26.555417890500003,0.421400473137,0.274962850869,2415106822.0,8226572244.57,2447.86303711,124.467216492,2.03210282326,0.0114693325013,1,0.6399999856949999,175,170,6,78.093589171,13891351419.0,0.652497726978,80872.6015625,6196.36523438,0.0459256246686,0.00257802801207,No Love Allowed,pop,pop
Rihanna,882.6150530560001,44.697477158199995,132.033284829,19.8269985576,-3.72031208155,19.489076871199998,60.7863868236,12.9224364594,-17.7723968228,10.4568599734,0.315236069281,0.247772209704,1835749762.0,2255810345.84,3067.34326172,45.2212295532,2.03334760666,0.00456480076537,7,0.439999997616,152,142,7,73.1131391797,11499780607.0,0.785989402385,111895.13281199998,4340.36376953,0.0322060957551,0.00387526233681,1010.60617208,80.5975336528,100.934424794,21.3125933305,-12.117569189000001,18.7130525542,32.0125582073,12.128456574100001,-15.062660865,9.35490152466,0.391855628954,0.181982806755,3578407746.0,668788094.743,4483.06787109,33.430767059299995,1.9907668829,0.00652072718367,10,0.439999997616,143,142,0,72.352034618,21043223742.0,0.464412894208,153112.859375,1691.35046387,0.0850743278861,0.0008404553518630003,956.185388028,63.625437958,119.25878070899999,21.971739777199996,-10.459676479299999,18.382594070499998,43.9250815333,18.5410658751,-16.1199879372,10.864228696600001,0.302787541493,0.261603944755,2018544876.0,1998538481.59,3927.80273438,300.515228271,2.03036785126,0.0120788859203,7,0.5600000023839999,175,162,7,27.9143074931,16588231907.0,0.863985167505,136867.40625,8289.64453125,0.057795513421300015,0.0101749701425,Lost In Paradise,pop,pop
Armin Van Buuren,592.868914807,80.0140441601,131.764275451,65.0988973143,28.3782690948,23.2180829446,-17.3363128969,31.8548551656,-13.2200278246,14.3381168872,0.27115401209,0.155304222219,1185833236.0,1657844458.67,859.487609863,63.190761566199996,2.04930686951,0.0281321611255,5,0.519999980927,128,126,11,47.0740391623,4334032450.0,0.572752809452,17571.8007812,431.317230225,0.0219700671732,0.00100416061468,845.320033308,118.598013026,147.68895016,37.2614969759,-25.115126494299997,29.1131610054,-2.15971466432,34.5969422783,-8.91308284712,22.480145507600003,0.141442818609,0.116022686002,2517745353.0,458585040.361,3697.85498047,418.06573486300005,2.21102952957,0.0286086592823,1,0.6800000071529999,131,128,11,46.933857501800006,12569726644.0,0.82027979323,126030.86718800002,15277.6162109,0.0510181896389,0.00858638621867,954.971761414,49.915369257799995,120.77450947,25.8541395298,-31.9560406389,15.185141634,42.987085897600004,17.8690600199,-35.9621342687,16.3510710824,0.409428133351,0.270357979341,1529212572.0,1098076458.95,4365.04248047,112.871315002,1.97163033485,0.014202398248,3,0.439999997616,184,138,8,59.2130948536,12223715224.0,0.660330732839,151313.46875,1906.50158691,0.082933537662,0.00273971981369,Intense,trance,trance
Armin Van Buuren,851.5793870069998,73.3808005883,165.387324985,21.7814449989,24.1801243852,31.6643551056,0.277248383317,24.154288246700002,-25.833053934099997,13.1540793954,0.302065972654,0.26937531695,2825497727.0,989622652.455,3265.30981445,588.164550781,1.65705931187,0.0459067746997,5,0.439999997616,144,139,8,68.3178496751,9818890284.0,0.8917764373899999,104098.664062,25147.0703125,0.0418689846992,0.00492591969669,902.140543034,155.030005755,130.443312354,45.4336531466,-35.1613316065,31.7097562642,32.5533364035,15.4693559808,-15.7546579201,18.762808867,0.372421227318,0.28161848876,2393845553.0,652242769.039,3315.52587891,75.9009475708,1.9939904213,0.0278391521424,5,0.519999980927,195,177,3,56.2768737022,14973301245.0,0.7561826987899999,106340.734375,3459.12963867,0.0644305348396,0.00597699172795,918.303935065,68.6008335041,146.680335824,23.021323794,-7.1537438306,28.7888902627,18.4043097581,23.3092116183,-26.1330970123,13.261138331,0.184060293866,0.175771391987,3892428737.0,1909131236.74,3057.05957031,168.825424194,1.72042751312,0.07703301310539999,5,0.519999980927,195,134,8,68.2358005145,17459008633.0,0.954966377021,102133.53125,6827.2734375,0.0445818081498,0.00430693151429,This Is What It Feels Like,trance,trance
Armin Van Buuren,871.534422431,106.166895052,136.215184288,59.736846785299996,16.2083585551,38.6413476544,33.6494202941,28.616270549499998,-12.0185634658,29.636813181500006,0.359107474179,0.299714443426,5492625393.0,3695644925.44,4089.81616211,261.28756713900003,2.55050706863,0.054768901318300006,11,0.5600000023839999,174,160,11,84.1400108408,17804877777.0,0.8346093160870001,140723.0625,10402.1113281,0.035889945924300004,0.0108719971031,912.517922797,86.7967931452,152.59638688200002,50.957985606099996,-10.6626618417,41.5841852519,25.5698166461,30.7839860243,-20.8591633275,21.0974804058,0.237097918748,0.198335437776,4047095170.0,874939391.526,3776.47583008,129.19392395,2.18546032906,0.140398904681,11,0.479999989271,192,187,11,83.589837209,14320889988.0,0.8365127742280001,131426.40625,2486.4831543,0.0478285700083,0.0128598315641,987.399273736,31.6594160296,123.501134485,22.5713516225,-36.3033922154,14.1773217667,42.114597840900004,11.7359520458,-23.6541811872,9.65662293927,0.61058992625,0.256173061228,3071010661.0,29036464.2901,4259.74169922,98.1119384766,2.13469815254,0.0499371066689,7,0.600000023842,192,174,11,52.0195500087,14797274382.0,0.419550094449,141817.59375,2932.24389648,0.0964917093515,0.006528649479149999,Beautiful Life,trance,trance
Armin Van Buuren,656.653669333,95.6340604619,160.331440581,55.701819018900004,27.7752680952,31.9891240715,21.3166149068,14.1162257297,15.2127826281,11.2145865432,0.277196325264,0.258253388484,592693143.0,92563449.4058,1022.72259521,85.7070007324,2.0099914073900003,0.033044975251,4,0.479999989271,122,121,6,47.2130948536,3460002971.0,0.931662381303,21956.2675781,2076.03759766,0.0239622071385,0.0012307401048,839.170049478,127.80955323200001,138.39607333200001,50.6300070388,-4.76273829665,22.8518598954,20.288306846300003,27.2385512925,-10.3281588542,19.1111203642,0.358584650379,0.31869944411999995,3168386002.0,6861812432.35,3505.59643555,80.7695007324,2.37559390068,0.013549771159899998,2,0.360000014305,195,177,10,67.1321895545,12252694854.0,0.888770458477,127908.66406199998,1630.02453613,0.045100528746800005,0.00219232682139,967.630962951,53.152098474,142.56750825700001,27.2865849887,-24.2429003898,16.9234807992,32.545728705500004,17.6054358223,-16.3543158001,14.3146912604,0.361988231466,0.356936427894,3779646462.0,3281626720.45,3768.20214844,59.299438476599995,2.2414598465,0.0123321479186,2,0.319999992847,195,162,10,82.1050127879,19111818560.0,0.986044287818,135595.328125,2549.6315918,0.0533401854336,0.00281367101707,Waiting For The Night,trance,trance
